Region,Crop,Year,Production_Tonnes,Population
Region_024,Maize,2023,149404,132634
Region_024,Maize,2023,193398,569426
Region_024,Maize,2024,116402,289738
Region_024,Maize,2024,104564,985887
Region_024,Maize,2024,127944,107737
Region_024,Maize,2024,101852,388020
Region_024,Barley,2010,157331,142837
Region_024,Barley,2010,134562,63220
Region_024,Barley,2010,167623,361659
Region_024,Barley,2010,72354,201115
Region_024,Barley,2011,195612,259629
Region_024,Barley,2011,162198,918775
Region_024,Barley,2011,136742,901103
Region_024,Barley,2011,100514,644627
Region_024,Barley,2012,148683,757940
Region_024,Barley,2012,99087,71747
Region_024,Barley,2012,156370,95532
Region_024,Barley,2012,110656,413413
Region_024,Barley,2013,226443,585899
Region_024,Barley,2013,117871,890993
Region_024,Barley,2013,101813,681423
Region_024,Barley,2013,167028,406364
Region_024,Barley,2014,212267,796922
Region_024,Barley,2014,143947,80076
Region_024,Barley,2014,217193,822486
Region_024,Barley,2014,95601,199062
Region_024,Barley,2015,252913,394199
Region_024,Barley,2015,100330,514610
Region_024,Barley,2015,250946,419683
Region_024,Barley,2015,189318,906088
Region_024,Barley,2016,169563,352570
Region_024,Barley,2016,206260,660182
Region_024,Barley,2016,197837,994239
Region_024,Barley,2016,112698,845948
Region_024,Barley,2017,210911,227572
Region_024,Barley,2017,139537,205764
Region_024,Barley,2017,203768,60010
Region_024,Barley,2017,137313,320605
Region_024,Barley,2018,84850,740159
Region_024,Barley,2018,194385,464429
Region_024,Barley,2018,157502,518394
Region_024,Barley,2018,45358,963403
Region_024,Barley,2019,198440,566831
Region_024,Barley,2019,161735,180252
Region_024,Barley,2019,225186,106638
Region_024,Barley,2019,249390,982628
Region_024,Barley,2020,198504,111302
Region_024,Barley,2020,66030,95355
Region_024,Barley,2020,227685,83445
Region_024,Barley,2020,235334,390286
Region_024,Barley,2021,139378,248577
Region_024,Barley,2021,169221,361032
Region_024,Barley,2021,177762,817758
Region_024,Barley,2021,114088,766538
Region_024,Barley,2022,195164,305507
Region_024,Barley,2022,122471,698267
Region_024,Barley,2022,224446,433217
Region_024,Barley,2022,186514,299209
Region_024,Barley,2023,113018,716507
Region_024,Barley,2023,121239,872129
Region_024,Barley,2023,228424,835621
Region_024,Barley,2023,169418,1000000
Region_024,Barley,2024,276784,306435
Region_024,Barley,2024,299053,398155
Region_024,Barley,2024,147253,258815
Region_024,Barley,2024,133454,364564
Region_024,Sorghum,2010,180108,707174
Region_024,Sorghum,2010,134906,351434
Region_024,Sorghum,2010,64173,93431
Region_024,Sorghum,2010,107247,588271
Region_024,Sorghum,2011,194914,870322
Region_024,Sorghum,2011,169136,352091
Region_024,Sorghum,2011,224373,650115
Region_024,Sorghum,2011,121868,630374
Region_024,Sorghum,2012,202512,185086
Region_024,Sorghum,2012,138802,199695
Region_024,Sorghum,2012,231559,787238
Region_024,Sorghum,2012,266078,75275
Region_024,Sorghum,2013,150433,700175
Region_024,Sorghum,2013,211027,819564
Region_024,Sorghum,2013,144487,750769
Region_024,Sorghum,2013,165399,316943
Region_024,Sorghum,2014,210408,829377
Region_024,Sorghum,2014,177382,259533
Region_024,Sorghum,2014,111096,80288
Region_024,Sorghum,2014,83775,350254
Region_024,Sorghum,2015,260621,94449
Region_024,Sorghum,2015,204609,668309
Region_024,Sorghum,2015,143703,758891
Region_024,Sorghum,2015,216523,274588
Region_024,Sorghum,2016,92883,657554
Region_024,Sorghum,2016,176913,755565
Region_024,Sorghum,2016,86260,526793
Region_024,Sorghum,2016,194089,535452
Region_024,Sorghum,2017,128837,188310
Region_024,Sorghum,2017,238733,858659
Region_024,Sorghum,2017,161360,119631
Region_024,Sorghum,2017,103878,436821
Region_024,Sorghum,2018,199814,365197
Region_024,Sorghum,2018,226940,500180
Region_024,Sorghum,2018,188697,850246
Region_024,Sorghum,2018,176098,992971
Region_024,Sorghum,2019,163364,188964
Region_024,Sorghum,2019,200296,328859
Region_024,Sorghum,2019,152278,1000000
Region_024,Sorghum,2019,186993,585839
Region_024,Sorghum,2020,156405,203797
Region_024,Sorghum,2020,217462,767120
Region_024,Sorghum,2020,193253,142986
Region_024,Sorghum,2020,186436,453269
Region_024,Sorghum,2021,220485,448703
Region_024,Sorghum,2021,157212,184448
Region_024,Sorghum,2021,157266,597034
Region_024,Sorghum,2021,121522,919384
Region_024,Sorghum,2022,142759,138814
Region_024,Sorghum,2022,135034,920265
Region_024,Sorghum,2022,199405,884560
Region_024,Sorghum,2022,211485,692225
Region_024,Sorghum,2023,117341,844471
Region_024,Sorghum,2023,128693,695747
Region_024,Sorghum,2023,275146,606947
Region_024,Sorghum,2023,250018,787726
Region_024,Sorghum,2024,213325,471031
Region_024,Sorghum,2024,224680,782542
Region_024,Sorghum,2024,203838,835574
Region_024,Sorghum,2024,205217,257823
Region_024,Millet,2010,40635,121463
Region_024,Millet,2010,104731,974171
Region_024,Millet,2010,70372,310202
Region_024,Millet,2010,135446,777545
Region_024,Millet,2011,71723,653812
Region_024,Millet,2011,49531,264030
Region_024,Millet,2011,48891,361766
Region_024,Millet,2011,31262,96362
Region_024,Millet,2012,147032,871728
Region_024,Millet,2012,19303,231160
Region_024,Millet,2012,50747,522296
Region_024,Millet,2012,211595,322030
Region_024,Millet,2013,500,774779
Region_024,Millet,2013,25717,508634
Region_024,Millet,2013,5378,176938
Region_024,Millet,2013,69680,807281
Region_024,Millet,2014,85763,137080
Region_024,Millet,2014,114352,115126
Region_024,Millet,2014,37369,224212
Region_024,Millet,2014,66705,754251
Region_024,Millet,2015,239811,566009
Region_024,Millet,2015,140326,1000000
Region_024,Millet,2015,41670,159390
Region_024,Millet,2015,155108,522415
Region_024,Millet,2016,114290,806538
Region_024,Millet,2016,61661,420878
Region_024,Millet,2016,103747,672858
Region_024,Millet,2016,39871,187276
Region_024,Millet,2017,127509,424333
Region_024,Millet,2017,83877,1000000
Region_024,Millet,2017,114879,118334
Region_024,Millet,2017,121068,382968
Region_024,Millet,2018,120027,821169
Region_024,Millet,2018,148458,659350
Region_024,Millet,2018,160451,366479
Region_024,Millet,2018,4062,925922
Region_024,Millet,2019,131022,744532
Region_024,Millet,2019,89783,97991
Region_024,Millet,2019,128984,652264
Region_024,Millet,2019,92379,523471
Region_024,Millet,2020,29563,620425
Region_024,Millet,2020,127259,441043
Region_024,Millet,2020,152044,142402
Region_024,Millet,2020,14270,269042
Region_024,Millet,2021,14931,95137
Region_024,Millet,2021,33065,498434
Region_024,Millet,2021,124814,245551
Region_024,Millet,2021,169855,464261
Region_024,Millet,2022,72111,200773
Region_024,Millet,2022,130150,188219
Region_024,Millet,2022,65550,232433
Region_024,Millet,2022,94404,580238
Region_024,Millet,2023,39897,202077
Region_024,Millet,2023,176469,383399
Region_024,Millet,2023,191377,544633
Region_024,Millet,2023,148892,514195
Region_024,Millet,2024,96158,430373
Region_024,Millet,2024,45497,406058
Region_024,Millet,2024,90909,118067
Region_024,Millet,2024,204462,1000000
Region_024,Pulses,2010,3688,442106
Region_024,Pulses,2010,98832,115073
Region_024,Pulses,2010,500,238377
Region_024,Pulses,2010,130281,89747
Region_024,Pulses,2011,52853,827596
Region_024,Pulses,2011,109637,585604
Region_024,Pulses,2011,81342,1000000
Region_024,Pulses,2011,4631,524029
Region_024,Pulses,2012,9445,981186
Region_024,Pulses,2012,162832,151508
Region_024,Pulses,2012,500,1000000
Region_024,Pulses,2012,56998,881014
Region_024,Pulses,2013,53879,292365
Region_024,Pulses,2013,87647,163328
Region_024,Pulses,2013,107509,449564
Region_024,Pulses,2013,500,443083
Region_024,Pulses,2014,153213,361489
Region_024,Pulses,2014,94266,198137
Region_024,Pulses,2014,55831,788556
Region_024,Pulses,2014,500,322505
Region_024,Pulses,2015,150785,335490
Region_024,Pulses,2015,37589,615182
Region_024,Pulses,2015,95785,516031
Region_024,Pulses,2015,147643,947142
Region_024,Pulses,2016,84974,462412
Region_024,Pulses,2016,121655,908220
Region_024,Pulses,2016,113479,256210
Region_024,Pulses,2016,173081,939961
Region_024,Pulses,2017,54810,842258
Region_024,Pulses,2017,500,359780
Region_024,Pulses,2017,86829,748935
Region_024,Pulses,2017,125587,461649
Region_024,Pulses,2018,116358,230235
Region_024,Pulses,2018,500,449082
Region_024,Pulses,2018,120962,989242
Region_024,Pulses,2018,83866,518244
Region_024,Pulses,2019,76150,872431
Region_024,Pulses,2019,87206,312484
Region_024,Pulses,2019,103715,85035
Region_024,Pulses,2019,37787,975885
Region_024,Pulses,2020,49612,1000000
Region_024,Pulses,2020,39077,217925
Region_024,Pulses,2020,45789,604151
Region_024,Pulses,2020,17935,99347
Region_024,Pulses,2021,77906,518109
Region_024,Pulses,2021,12967,476301
Region_024,Pulses,2021,44561,871768
Region_024,Pulses,2021,79203,1000000
Region_024,Pulses,2022,75920,1000000
Region_024,Pulses,2022,80374,880209
Region_024,Pulses,2022,114788,240312
Region_024,Pulses,2022,68640,715563
Region_024,Pulses,2023,148797,294472
Region_024,Pulses,2023,69554,611166
Region_024,Pulses,2023,105147,920206
Region_024,Pulses,2023,143382,487076
Region_024,Pulses,2024,200346,320747
Region_024,Pulses,2024,118139,258230
Region_024,Pulses,2024,142102,912227
Region_024,Pulses,2024,151161,748733
Region_024,Cassava,2010,94315,777849
Region_024,Cassava,2010,190300,200748
Region_024,Cassava,2010,48751,198023
Region_024,Cassava,2010,162083,76291
Region_024,Cassava,2011,137110,594090
Region_024,Cassava,2011,88677,970603
Region_024,Cassava,2011,158992,164829
Region_024,Cassava,2011,147208,709148
Region_024,Cassava,2012,148876,54384
Region_024,Cassava,2012,233133,573194
Region_024,Cassava,2012,132390,753417
Region_024,Cassava,2012,198849,708098
Region_024,Cassava,2013,159555,454552
Region_024,Cassava,2013,236452,479809
Region_024,Cassava,2013,101541,583711
Region_024,Cassava,2013,149572,290062
Region_024,Cassava,2014,156115,547802
Region_024,Cassava,2014,78987,752394
Region_024,Cassava,2014,87782,299668
Region_024,Cassava,2014,158839,351799
Region_024,Cassava,2015,176030,908420
Region_024,Cassava,2015,100262,233218
Region_024,Cassava,2015,227382,768307
Region_024,Cassava,2015,56300,434523
Region_024,Cassava,2016,146983,980810
Region_024,Cassava,2016,137901,1000000
Region_024,Cassava,2016,176957,487932
Region_024,Cassava,2016,265123,1000000
Region_024,Cassava,2017,191449,186626
Region_024,Cassava,2017,205743,434244
Region_024,Cassava,2017,78092,855568
Region_024,Cassava,2017,300000,242323
Region_024,Cassava,2018,151650,1000000
Region_024,Cassava,2018,247058,652827
Region_024,Cassava,2018,153174,1000000
Region_024,Cassava,2018,173469,650474
Region_024,Cassava,2019,147363,542255
Region_024,Cassava,2019,149601,766297
Region_024,Cassava,2019,178462,676867
Region_024,Cassava,2019,237054,898873
Region_024,Cassava,2020,235473,390175
Region_024,Cassava,2020,181541,940782
Region_024,Cassava,2020,229296,794857
Region_024,Cassava,2020,300000,243984
Region_024,Cassava,2021,193479,466415
Region_024,Cassava,2021,243403,893209
Region_024,Cassava,2021,244188,653008
Region_024,Cassava,2021,128808,683020
Region_024,Cassava,2022,111479,1000000
Region_024,Cassava,2022,242539,410377
Region_024,Cassava,2022,157925,627611
Region_024,Cassava,2022,259140,224559
Region_024,Cassava,2023,219395,593982
Region_024,Cassava,2023,154731,1000000
Region_024,Cassava,2023,225771,689036
Region_024,Cassava,2023,156614,892943
Region_024,Cassava,2024,218992,385526
Region_024,Cassava,2024,291206,347839
Region_024,Cassava,2024,144836,646527
Region_024,Cassava,2024,116363,511217
Region_024,Yam,2010,120640,709314
Region_024,Yam,2010,88981,878022
Region_024,Yam,2010,135949,67451
Region_024,Yam,2010,218318,871005
Region_024,Yam,2011,162550,825130
Region_024,Yam,2011,179335,467547
Region_024,Yam,2011,144148,818868
Region_024,Yam,2011,169589,495845
Region_024,Yam,2012,190826,774055
Region_024,Yam,2012,63945,274996
Region_024,Yam,2012,162363,87896
Region_024,Yam,2012,127384,946736
Region_024,Yam,2013,208217,181630
Region_024,Yam,2013,207187,853530
Region_024,Yam,2013,149447,608553
Region_024,Yam,2013,199412,723404
Region_024,Yam,2014,152690,875929
Region_024,Yam,2014,247844,207248
Region_024,Yam,2014,218607,277461
Region_024,Yam,2014,210293,432621
Region_024,Yam,2015,241865,216134
Region_024,Yam,2015,206200,457428
Region_024,Yam,2015,211991,935577
Region_024,Yam,2015,230641,806078
Region_024,Yam,2016,240610,142215
Region_024,Yam,2016,158902,464363
Region_024,Yam,2016,240423,721130
Region_024,Yam,2016,180953,190389
Region_024,Yam,2017,235302,837582
Region_024,Yam,2017,134169,690042
Region_024,Yam,2017,162227,237039
Region_024,Yam,2017,146093,248690
Region_024,Yam,2018,200078,808908
Region_024,Yam,2018,193021,412120
Region_024,Yam,2018,213082,91687
Region_024,Yam,2018,258333,569811
Region_024,Yam,2019,198613,812202
Region_024,Yam,2019,167775,954924
Region_024,Yam,2019,186943,685803
Region_024,Yam,2019,292772,529096
Region_024,Yam,2020,208279,920385
Region_024,Yam,2020,176445,729066
Region_024,Yam,2020,300000,464204
Region_024,Yam,2020,203416,542659
Region_024,Yam,2021,225151,590146
Region_024,Yam,2021,213270,537568
Region_024,Yam,2021,214521,466306
Region_024,Yam,2021,206053,144531
Region_024,Yam,2022,209054,706437
Region_024,Yam,2022,259787,779157
Region_024,Yam,2022,282540,207656
Region_024,Yam,2022,179046,94084
Region_024,Yam,2023,283295,1000000
Region_024,Yam,2023,179985,969242
Region_024,Yam,2023,300000,848607
Region_024,Yam,2023,272428,844513
Region_024,Yam,2024,246826,993209
Region_024,Yam,2024,243377,702850
Region_024,Yam,2024,198040,485972
Region_024,Yam,2024,214485,664992
Region_025,Wheat,2010,120666,563522
Region_025,Wheat,2010,177055,725552
Region_025,Wheat,2010,99066,780689
Region_025,Wheat,2010,144082,374426
Region_025,Wheat,2011,199554,878736
Region_025,Wheat,2011,196694,330994
Region_025,Wheat,2011,130925,652191
Region_025,Wheat,2011,21463,565314
Region_025,Wheat,2012,103495,831556
Region_025,Wheat,2012,62743,723443
Region_025,Wheat,2012,117629,955665
Region_025,Wheat,2012,155263,815033
Region_025,Wheat,2013,94361,406768
Region_025,Wheat,2013,90102,829158
Region_025,Wheat,2013,85223,472307
Region_025,Wheat,2013,163236,955251
Region_025,Wheat,2014,155142,534449
Region_025,Wheat,2014,147566,546610
Region_025,Wheat,2014,44351,714571
Region_025,Wheat,2014,127466,450819
Region_025,Wheat,2015,158220,343316
Region_025,Wheat,2015,134805,713848
Region_025,Wheat,2015,182604,963321
Region_025,Wheat,2015,113268,201576
Region_025,Wheat,2016,96640,333474
Region_025,Wheat,2016,115592,969689
Region_025,Wheat,2016,102064,292934
Region_025,Wheat,2016,152623,1000000
Region_025,Wheat,2017,162081,52527
Region_025,Wheat,2017,17497,541703
Region_025,Wheat,2017,100214,141308
Region_025,Wheat,2017,179661,645197
Region_025,Wheat,2018,69178,628950
Region_025,Wheat,2018,77382,152837
Region_025,Wheat,2018,128566,80272
Region_025,Wheat,2018,126417,582891
Region_025,Wheat,2019,65222,135526
Region_025,Wheat,2019,149510,81853
Region_025,Wheat,2019,217556,211153
Region_025,Wheat,2019,173663,659507
Region_025,Wheat,2020,128877,978401
Region_025,Wheat,2020,111367,724290
Region_025,Wheat,2020,130102,606814
Region_025,Wheat,2020,115690,472231
Region_025,Wheat,2021,65008,73555
Region_025,Wheat,2021,170231,95939
Region_025,Wheat,2021,68603,631894
Region_025,Wheat,2021,80097,424576
Region_025,Wheat,2022,102885,166433
Region_025,Wheat,2022,26938,415929
Region_025,Wheat,2022,177559,52683
Region_025,Wheat,2022,173856,879209
Region_025,Wheat,2023,171985,569006
Region_025,Wheat,2023,214875,666087
Region_025,Wheat,2023,88751,358745
Region_025,Wheat,2023,172285,664480
Region_025,Wheat,2024,111483,689459
Region_025,Wheat,2024,174208,492394
Region_025,Wheat,2024,90696,1000000
Region_025,Wheat,2024,203364,496007
Region_025,Rice,2010,188197,889331
Region_025,Rice,2010,131980,215094
Region_025,Rice,2010,90610,654029
Region_025,Rice,2010,189619,769256
Region_025,Rice,2011,114501,723119
Region_025,Rice,2011,27276,723996
Region_025,Rice,2011,74415,942808
Region_025,Rice,2011,878,926090
Region_025,Rice,2012,500,949960
Region_025,Rice,2012,145272,409197
Region_025,Rice,2012,93464,661724
Region_025,Rice,2012,125604,636406
Region_025,Rice,2013,81444,297373
Region_025,Rice,2013,91436,982824
Region_025,Rice,2013,39422,702722
Region_025,Rice,2013,104387,121213
Region_025,Rice,2014,117483,660994
Region_025,Rice,2014,144502,126296
Region_025,Rice,2014,92440,517168
Region_025,Rice,2014,95135,767494
Region_025,Rice,2015,204601,623731
Region_025,Rice,2015,12423,623854
Region_025,Rice,2015,34504,348110
Region_025,Rice,2015,153506,482910
Region_025,Rice,2016,135181,100765
Region_025,Rice,2016,134155,891766
Region_025,Rice,2016,62664,791440
Region_025,Rice,2016,96434,99423
Region_025,Rice,2017,22644,489562
Region_025,Rice,2017,91156,542988
Region_025,Rice,2017,176533,476146
Region_025,Rice,2017,154146,768321
Region_025,Rice,2018,128921,598469
Region_025,Rice,2018,153769,763650
Region_025,Rice,2018,160315,535048
Region_025,Rice,2018,122823,661658
Region_025,Rice,2019,122652,906217
Region_025,Rice,2019,181140,705171
Region_025,Rice,2019,85876,553077
Region_025,Rice,2019,92535,241340
Region_025,Rice,2020,142201,258797
Region_025,Rice,2020,103874,996476
Region_025,Rice,2020,182344,478263
Region_025,Rice,2020,171504,132271
Region_025,Rice,2021,57767,174971
Region_025,Rice,2021,163203,664661
Region_025,Rice,2021,135781,1000000
Region_025,Rice,2021,106769,124893
Region_025,Rice,2022,125399,994113
Region_025,Rice,2022,136897,959032
Region_025,Rice,2022,110482,514108
Region_025,Rice,2022,103218,651696
Region_025,Rice,2023,183349,435628
Region_025,Rice,2023,236659,207546
Region_025,Rice,2023,141017,437332
Region_025,Rice,2023,92779,153063
Region_025,Rice,2024,131659,979863
Region_025,Rice,2024,148500,782422
Region_025,Rice,2024,134783,769362
Region_025,Rice,2024,147788,685859
Region_025,Maize,2010,114162,392309
Region_025,Maize,2010,115151,229579
Region_025,Maize,2010,500,211202
Region_025,Maize,2010,68824,344602
Region_025,Maize,2011,54156,735755
Region_025,Maize,2011,62319,575135
Region_025,Maize,2011,58005,202406
Region_025,Maize,2011,93475,481402
